"
Сокращенное название:
АО ""БАЙКАЛЭНЕРГО"" ОП ""ЦТС""
","
Телефон: 
 (3952) 794988, 795004 (3952) 794952 (3952) 794245
","
E-Mail: 
 Nikolskii_av@nitec.irkutskenergo.ru baykalenergo@nitec.irkutskenergo.ru
","
Телефон: 
797-245
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СибЭкспертЭнерго""
","
Телефон: 
 (3452) 422428 (3452) 42-24-28
","
E-Mail: 
 expertenergo@front.ru expertenergo@front.ru
","
Телефон: 
(3452) 422428
","
E-Mail: 
expertenergo@front.ru
"
"
Сокращенное название:
ООО ""Сибэлектро""
","
Телефон: 
 (3843) 372732 (3843) 360383
","
E-Mail: 
 sibelektro-ok@yandex.ru reception@ksht-mining.com
","
Телефон: 
8-909-513-2322
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Сибэнергодиагностика""
","
Телефон: 
 (383) 269-99-00; (383) 269-21-10
","
E-Mail: 
 info@sibenedia.ru
","
Телефон: 
(383) 2692110
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Сибэнергомаш - БКЗ""
","
Телефон: 
 (3852) 778177
","
E-Mail: 

","
Телефон: 
77-81-77
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СибЭнергоМонтаж""
","
Телефон: 
 (3494)236342 (916)5477090
","
E-Mail: 
 sibenergomontaz@list.ru svsavinoff@mail.ru
","
Телефон: 
8-951-99086-60
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СИБЭСК""
","
Телефон: 
 (3842) 680171 8(3842)680171
","
E-Mail: 

","
Телефон: 
68-01-71
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СибЭТС""
","
Телефон: 
 (3843) 320201
","
E-Mail: 
 SibETS.NK@mail.ru
","
Телефон: 
(905) 0727129
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Сигнал""
","
Телефон: 
 (812) 3092704, 3097103
","
E-Mail: 
 signal@signal-boilers.ru
","
Телефон: 
812 644 30 00
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СИК""
","
Телефон: 
 (8172) 330207
","
E-Mail: 
 info@sik11.ru
","
Телефон: 
(82147) 239-888
","
E-Mail: 
ooo_ckc_2012@mail.ru
"
"
Сокращенное название:
ООО ""СИЛУР""
","
Телефон: 
 (343) 3853225 (343) 385-32-25 e.balyakina@silur.ru
","
E-Mail: 
 silur@silur.ru
","
Телефон: 
(343) 3853225, доб. 1271
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Симбирск-Строй""
","
Телефон: 
 (8422) 813179 (927) 813-30-79 8-927-813-30-79
","
E-Mail: 
 89278133079@ya.ru
","
Телефон: 
(8422) 35-94-10
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Симбирский крановый завод""
","
Телефон: 
 89648557777 (84231) 3-81-91
","
E-Mail: 
 mps-m@bk.ru info@simkran.ru
","
Телефон: 
8 (8422) 22-02-20
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Сименс Трансформаторы""
","
Телефон: 
 (473) 2332000, 2331820 473) 233-20-00, факс: 233-18-20
","
E-Mail: 

","
Телефон: 
(473) 233-18-39
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Симес""
","
Телефон: 
 (4012) 955-707 (4012) 955-734 (4012) 916 792
","
E-Mail: 
 pld@038.ru omt038@mail.ru
","
Телефон: 
(4012) 95-57-07
","
E-Mail: 
Expert@seames.ru
"
"
Сокращенное название:
ООО ""Синергия Групп""
","
Телефон: 
 (8462) 2005522
","
E-Mail: 

","
Телефон: 
(927) 0102860
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Синергия""
","
Телефон: 
 (8442) 60-08-68
","
E-Mail: 

","
Телефон: 
(8442) 60-08-68
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СИНЕРЭФ-центр""
","
Телефон: 
 (812) 2623670
","
E-Mail: 
 info@sinrf.ru
","
Телефон: 
(911) 875088-05
","
E-Mail: 
info@sinrf.ru
"
"
Сокращенное название:
ООО ""Синтез""
","
Телефон: 
 (4712) 382433, 350560 (4712) 356910 (4712) 324303
","
E-Mail: 
 ooosintez@mail.ru
","
Телефон: 
(4712) 35-69-10
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СИНТЕКО""
","
Телефон: 
 (495) 2870871
","
E-Mail: 
 info@sinteco-drilling.ru info@sinteko-drilling.ru
","
Телефон: 
(495) 374-95-61, доб. 24
","
E-Mail: 
Ergin.A.B@sinteco-drilling.ru
"
"
Сокращенное название:
ООО ""СинхроТел""
","
Телефон: 
 +7 (495) 589-11-33 info@synchrotel.ru
","
E-Mail: 

","
Телефон: 
+7 (495) 589-11-33 доб. 139
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Сириус Проект""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(920) 0452222
","
E-Mail: 
410-22-22@mail.ru
"
"
Сокращенное название:
ООО ""Сириус""
","
Телефон: 

","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО ""Системы Нефть и Газ Балтия""
","
Телефон: 
 (4012) 310728
","
E-Mail: 

","
Телефон: 
(4012) 472247 доб. 222
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Сити-Сервис""
","
Телефон: 
 (843) 5146424, 5378848
","
E-Mail: 
 Siti-servis2007@yandex.ru
","
Телефон: 
(843) 537-88-48
","
E-Mail: 
Siti-servis2007@yandex.ru
"
"
Сокращенное название:
ООО ""СИЦ ""Экспертиза""
","
Телефон: 
 (843) 2920413
","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ""АНКЕР""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(812) 401-60-99
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ""Атлант""
","
Телефон: 
 (34936) 5-25-99
","
E-Mail: 

","
Телефон: 
(34936) 5-25-99
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ""Вектор""
","
Телефон: 
 (8202) 596356
","
E-Mail: 

","
Телефон: 
8202 598377
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ""Град""
","
Телефон: 

","
E-Mail: 
 sk2233555grad@mail.ru
","
Телефон: 
(391) 223-35-55
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ""Диамит""
","
Телефон: 
 (843) 5555313, 2997932
","
E-Mail: 
 Diavbn@inbox.ru diamit@inbox.ru
","
Телефон: 
555-53-13
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ""Монолит""
","
Телефон: 
 (4852) 233823
","
E-Mail: 

","
Телефон: 
(4852) 23-38-23
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ""ОЛИМП""
","
Телефон: 
 (495) 132-41-42
","
E-Mail: 
 info@olimpekspert.ru
","
Телефон: 
(916) 9181981
","
E-Mail: 
info@olimpekspert.ru
"
"
Сокращенное название:
ООО ""СК ""Оха""
","
Телефон: 
 (42437) 44508 89147676449
","
E-Mail: 
 sk-okha@ya.ru
","
Телефон: 
(42437) 44508
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ""Премьер-Сити""
","
Телефон: 
 (843) 2780191
","
E-Mail: 

","
Телефон: 
89376287009
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ""Северный путь""
","
Телефон: 
 (812) 385-51-65
","
E-Mail: 

","
Телефон: 
(812) 385-51-65
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК Альфа""
","
Телефон: 
 (34936)34942, 56536
","
E-Mail: 

","
Телефон: 
(3463) 31-46-04
","
E-Mail: 
ugansk@ck-alfa.ru
"
"
Сокращенное название:
ООО ""СК АСТ""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(910) 3905651
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК АТРИА""
","
Телефон: 

","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК Ахтуба""
","
Телефон: 
 (8443) 315533
","
E-Mail: 
 ck-ahtuba@yandex.ru
","
Телефон: 
(8443) 45-20-32
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК Вега-Траст""
","
Телефон: 

","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ГАЗ-СТРОЙ""
","
Телефон: 
 (4964) 120027
","
E-Mail: 
 Vkorv61@mail.ru
","
Телефон: 
(496) 412-00-27
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК НКММ""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
+7 (905) 962-03-82
","
E-Mail: 
nkmmkuznetsov@yandex.ru
"
"
Сокращенное название:
ООО ""СК РусВелдинг""
","
Телефон: 
 (495) 966-41-47
","
E-Mail: 

","
Телефон: 
84959664147
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК СМП""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(3812) 906400
","
E-Mail: 
info@spb-smp.ru
"
"
Сокращенное название:
ООО ""СК СТРОЙ ДОМ""
","
Телефон: 
 8-906-248-80-31 sk_stroydom@mail.ru
","
E-Mail: 

","
Телефон: 
8-950-001-97-20
","
E-Mail: 
sk_stroydom@mail.ru
"
"
Сокращенное название:
ООО ""СК ТОТ""
","
Телефон: 
 (34254) 34141
","
E-Mail: 
 sk_tot@mail.ru
","
Телефон: 
(34254) 34141
","
E-Mail: 
 sk_tot@mail.ru
"
"
Сокращенное название:
ООО ""СК ТЭК""
","
Телефон: 
 (846) 9722791
","
E-Mail: 
 sk.tekk@gmail.com
","
Телефон: 
4869722791
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ЧТПМ""
","
Телефон: 
 (84639) 44334
","
E-Mail: 

","
Телефон: 
(84639) 44334
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК ЭкоЛайф""
","
Телефон: 
 (342) 2469297
","
E-Mail: 

","
Телефон: 
89024766069
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК-БИНОМ""
","
Телефон: 
 43-73-02
","
E-Mail: 

","
Телефон: 
43-73-02
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК-ГазЭнерго""
","
Телефон: 

","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК-Монтаж""
","
Телефон: 
 (473) 2206870 (473) 2498640
","
E-Mail: 
 larsova@skrsm.ru sk-labor@mail.ru
","
Телефон: 
(473) 249-86-40
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК-ПУСК Северо-Запад""
","
Телефон: 
 812-383-92-05
","
E-Mail: 

","
Телефон: 
(812) 3839205
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК-Строй Плюс""
","
Телефон: 
 (383) 3283233, 3283080 (383) 3110648
","
E-Mail: 
 sk-story.nsk@mail.ru
","
Телефон: 
(383) 311-06-49
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СК""
","
Телефон: 
 (861) 2550630, 4843412
","
E-Mail: 
 sk.prenay@gmail.ru, ys-ltd@mail.ru
","
Телефон: 
(918) 4843412
","
E-Mail: 
Ys-ltd@mail.ru
"
"
Сокращенное название:
ООО ""СК""ИВИКОН""
","
Телефон: 
 (3812)4722-19 (3812) 48-64-58
","
E-Mail: 
 ivikon@list.ru
","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО ""Сканди-М""
","
Телефон: 
 (812) 4929404 (812) 6405655 (812) 4595026
","
E-Mail: 
 skandi-m@mail.ru
","
Телефон: 
812 4929404
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Сканер""
","
Телефон: 
 (8412) 223-203
","
E-Mail: 
 skaner_nk@mail.ru
","
Телефон: 
(8412) 223-203
","
E-Mail: 
skaner_nk@mail.ru
"
"
Сокращенное название:
ООО ""СКБ Энергомаш""
","
Телефон: 
 (3522) 421009 (3522) 445678 (3522) 299930
","
E-Mail: 
 skbem@skbem.ru
","
Телефон: 
(3522) 29-99-30
","
E-Mail: 
skbem@skbem.ru
"
"
Сокращенное название:
ООО ""СКБ-Инжиниринг""
","
Телефон: 
 (495) 1666218
","
E-Mail: 

","
Телефон: 
(918) 0274302
","
E-Mail: 
info@skb-lab.ru
"
"
Сокращенное название:
ООО ""СКД""
","
Телефон: 
 (4725) 450703
","
E-Mail: 
 skd31@mail.ru
","
Телефон: 
(4725) 45-07-03
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СКИПЭ""
","
Телефон: 
 (861) 2103661 (861) 2111076 (861) 2396499
","
E-Mail: 
 prombez08@mail.ru
","
Телефон: 
(861) 239-64-99
","
E-Mail: 
prombez08@mail.ru
"
"
Сокращенное название:
ООО ""СКИФ""
","
Телефон: 
 (4722)54-05-12
","
E-Mail: 

","
Телефон: 
(4722) 54-05-12
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СКК""
","
Телефон: 
 (3452) 534094 (3452) 747698
","
E-Mail: 
 OooCompanySTK@Rambler.ru ccq072@gmail.com
","
Телефон: 
(929) 260-50-09
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СКС""
","
Телефон: 
 89212301061
","
E-Mail: 
 ooo_ckc_2012@mail.ru
","
Телефон: 
(921) 5361211
","
E-Mail: 
ooo_ckc_2012@mail.ru
"
"
Сокращенное название:
ООО ""СКТ""
","
Телефон: 
 8-908-551-30-77 snopov@live.ru
","
E-Mail: 

","
Телефон: 
(8452)
","
E-Mail: 
snopov@live.ru
"
"
Сокращенное название:
ООО ""СЛ ""Вирибус""
","
Телефон: 
 (981) 700-22-11
","
E-Mail: 

","
Телефон: 
(981) 700-22-11
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СЛ ""Казгражданстрой""
","
Телефон: 
 (843) 2617654
","
E-Mail: 
 albgaripov@mail.ru
","
Телефон: 
(843) 2617654
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СЛ-Гарант""
","
Телефон: 
 89266391340 (495) 9973903
","
E-Mail: 
 1.grisha@mail.ru
","
Телефон: 
8 (495) 997-39-03
","
E-Mail: 
SL-Garant@mail.ru
"
"
Сокращенное название:
ООО ""Славянск ЭКО""
","
Телефон: 
 (86146)2-73-44
","
E-Mail: 

","
Телефон: 
3-20-47
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СЛИМК""
","
Телефон: 
 (995) 1979057
","
E-Mail: 
 oooslimk@mail.ru
","
Телефон: 
+7 995-197-90-57
","
E-Mail: 
oooslimk@mail.ru
"
"
Сокращенное название:
ООО ""СЛМ""
","
Телефон: 
 (922) 5890851
","
E-Mail: 

","
Телефон: 
(921) 0639996
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СЛС""
","
Телефон: 
 991-70-47
","
E-Mail: 

","
Телефон: 
991-70-47
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Служба заказчика""
","
Телефон: 
 8-918-898-88-87
","
E-Mail: 

","
Телефон: 
8-918-898-88-87
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СМ Деталь""
","
Телефон: 
 (343) 3182109
","
E-Mail: 
 dir@sm-detal.ru
","
Телефон: 
318-21-09
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СМ-2""
","
Телефон: 
 (8553) 361373
","
E-Mail: 
 ooosm2@mail.ru
","
Телефон: 
89196277754
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Смарт НК""
","
Телефон: 
 (495) 7447533 (495) 2411812
","
E-Mail: 
 smartnk@mail.ru
","
Телефон: 
(495) 744-75-33
","
E-Mail: 
smartnk@mail.ru
"
"
Сокращенное название:
ООО ""СМАРТ-Проект""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
7-914-338-91-81
","
E-Mail: 
sm-project.vl@mail.ru
"
"
Сокращенное название:
ООО ""СМВ-СТРОЙ""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(812) 554-14-66
","
E-Mail: 
stroy-smv@yandex.ru
"
"
Сокращенное название:
ООО ""СМД""
","
Телефон: 
 (4242) 779178, 467468 (4242) 277782, 424895 (4242) 258142
","
E-Mail: 
 sakhmd@yandex.ru
","
Телефон: 
(424) 2277782
","
E-Mail: 

"
"
Сокращенное название:
ООО ""Смит-Ярцево""
","
Телефон: 
 (48143) 34032, 43145, 36031 (48143)36031
","
E-Mail: 
 smit-yartsevo@yandex.ru smit@smit.su
","
Телефон: 
(48143) 3-60-31
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СМК ""Дельта""
","
Телефон: 
 (342) 2565693
","
E-Mail: 
 office@cmkdelta.ru
","
Телефон: 
(919) 4737180
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СМК ""Триумф""
","
Телефон: 
 (4922) 604440
","
E-Mail: 

","
Телефон: 
(4922) 53-14-04
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СМК""
","
Телефон: 
 (347)279-20-55
","
E-Mail: 

","
Телефон: 
(347) 292-19-55
","
E-Mail: 

"
"
Сокращенное название:
ООО ""СМНУ ""ЮгЭнергоИнжиниринг""
","
Телефон: 
 273-00-30 smnu@powexp.ru (861)273-00-30
","
E-Mail: 
 smnu@powexp.ru
","
Телефон: 
(861) 273-67-32
","
E-Mail: 
smnu@powexp.ru
"
"
Сокращенное название:
ООО ""Смоленскстройэнергоремонт""
","
Телефон: 

","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
